Date,Primary Type,Count
2014-02-28,ROBBERY,556
2014-03-31,ROBBERY,624
2014-04-30,ROBBERY,726
2014-05-31,ROBBERY,836
2014-06-30,ROBBERY,861
2014-07-31,ROBBERY,926
2014-08-31,ROBBERY,884
2014-09-30,ROBBERY,872
2014-10-31,ROBBERY,957
2014-11-30,ROBBERY,796
2014-12-31,ROBBERY,374
2004-01-31,SEX OFFENSE,140
2004-02-29,SEX OFFENSE,127
2004-03-31,SEX OFFENSE,139
2004-04-30,SEX OFFENSE,142
2004-05-31,SEX OFFENSE,158
2004-06-30,SEX OFFENSE,183
2004-07-31,SEX OFFENSE,180
2004-08-31,SEX OFFENSE,186
2004-09-30,SEX OFFENSE,173
2004-10-31,SEX OFFENSE,147
2004-11-30,SEX OFFENSE,125
2004-12-31,SEX OFFENSE,92
2005-01-31,SEX OFFENSE,159
2005-02-28,SEX OFFENSE,119
2005-03-31,SEX OFFENSE,130
2005-04-30,SEX OFFENSE,137
2005-05-31,SEX OFFENSE,168
2005-06-30,SEX OFFENSE,165
2005-07-31,SEX OFFENSE,183
2005-08-31,SEX OFFENSE,182
2005-09-30,SEX OFFENSE,197
2005-10-31,SEX OFFENSE,135
2005-11-30,SEX OFFENSE,116
2005-12-31,SEX OFFENSE,97
2006-01-31,SEX OFFENSE,123
2006-02-28,SEX OFFENSE,113
2006-03-31,SEX OFFENSE,119
2006-04-30,SEX OFFENSE,133
2006-05-31,SEX OFFENSE,143
2006-06-30,SEX OFFENSE,163
2006-07-31,SEX OFFENSE,156
2006-08-31,SEX OFFENSE,149
2006-09-30,SEX OFFENSE,145
2006-10-31,SEX OFFENSE,116
2006-11-30,SEX OFFENSE,92
2006-12-31,SEX OFFENSE,97
2007-01-31,SEX OFFENSE,120
2007-02-28,SEX OFFENSE,92
2007-03-31,SEX OFFENSE,126
2007-04-30,SEX OFFENSE,119
2007-05-31,SEX OFFENSE,164
2007-06-30,SEX OFFENSE,167
2007-07-31,SEX OFFENSE,158
2007-08-31,SEX OFFENSE,130
2007-09-30,SEX OFFENSE,128
2007-10-31,SEX OFFENSE,124
2007-11-30,SEX OFFENSE,88
2007-12-31,SEX OFFENSE,91
2008-01-31,SEX OFFENSE,126
2008-02-29,SEX OFFENSE,90
2008-03-31,SEX OFFENSE,108
2008-04-30,SEX OFFENSE,122
2008-05-31,SEX OFFENSE,132
2008-06-30,SEX OFFENSE,153
2008-07-31,SEX OFFENSE,161
2008-08-31,SEX OFFENSE,133
2008-09-30,SEX OFFENSE,131
2008-10-31,SEX OFFENSE,105
2008-11-30,SEX OFFENSE,110
2008-12-31,SEX OFFENSE,101
2009-01-31,SEX OFFENSE,87
2009-02-28,SEX OFFENSE,92
2009-03-31,SEX OFFENSE,111
2009-04-30,SEX OFFENSE,93
2009-05-31,SEX OFFENSE,118
2009-06-30,SEX OFFENSE,104
2009-07-31,SEX OFFENSE,140
2009-08-31,SEX OFFENSE,126
2009-09-30,SEX OFFENSE,112
2009-10-31,SEX OFFENSE,95
2009-11-30,SEX OFFENSE,84
2009-12-31,SEX OFFENSE,69
2010-01-31,SEX OFFENSE,92
2010-02-28,SEX OFFENSE,62
2010-03-31,SEX OFFENSE,86
2010-04-30,SEX OFFENSE,80
2010-05-31,SEX OFFENSE,111
2010-06-30,SEX OFFENSE,111
2010-07-31,SEX OFFENSE,101
2010-08-31,SEX OFFENSE,123
2010-09-30,SEX OFFENSE,99
2010-10-31,SEX OFFENSE,107
2010-11-30,SEX OFFENSE,69
2010-12-31,SEX OFFENSE,62
2011-01-31,SEX OFFENSE,95
2011-02-28,SEX OFFENSE,65
2011-03-31,SEX OFFENSE,72
2011-04-30,SEX OFFENSE,78
2011-05-31,SEX OFFENSE,106
2011-06-30,SEX OFFENSE,100
2011-07-31,SEX OFFENSE,118
2011-08-31,SEX OFFENSE,100
2011-09-30,SEX OFFENSE,90
2011-10-31,SEX OFFENSE,80
2011-11-30,SEX OFFENSE,82
2011-12-31,SEX OFFENSE,69
2012-01-31,SEX OFFENSE,119
2012-02-29,SEX OFFENSE,64
2012-03-31,SEX OFFENSE,108
2012-04-30,SEX OFFENSE,74
2012-05-31,SEX OFFENSE,101
2012-06-30,SEX OFFENSE,108
2012-07-31,SEX OFFENSE,94
2012-08-31,SEX OFFENSE,79
2012-09-30,SEX OFFENSE,87
2012-10-31,SEX OFFENSE,75
2012-11-30,SEX OFFENSE,60
2012-12-31,SEX OFFENSE,54
2013-01-31,SEX OFFENSE,94
2013-02-28,SEX OFFENSE,71
2013-03-31,SEX OFFENSE,74
2013-04-30,SEX OFFENSE,82
2013-05-31,SEX OFFENSE,100
2013-06-30,SEX OFFENSE,85
2013-07-31,SEX OFFENSE,93
2013-08-31,SEX OFFENSE,104
2013-09-30,SEX OFFENSE,88
2013-10-31,SEX OFFENSE,89
2013-11-30,SEX OFFENSE,55
2013-12-31,SEX OFFENSE,52
2014-01-31,SEX OFFENSE,58
2014-02-28,SEX OFFENSE,49
2014-03-31,SEX OFFENSE,62
2014-04-30,SEX OFFENSE,77
2014-05-31,SEX OFFENSE,95
2014-06-30,SEX OFFENSE,96
2014-07-31,SEX OFFENSE,68
2014-08-31,SEX OFFENSE,92
2014-09-30,SEX OFFENSE,82
2014-10-31,SEX OFFENSE,81
2014-11-30,SEX OFFENSE,47
2014-12-31,SEX OFFENSE,11
2004-01-31,STALKING,17
2004-02-29,STALKING,21
2004-03-31,STALKING,25
2004-04-30,STALKING,21
2004-05-31,STALKING,12
2004-06-30,STALKING,15
2004-07-31,STALKING,17
2004-08-31,STALKING,18
2004-09-30,STALKING,13
2004-10-31,STALKING,20
2004-11-30,STALKING,23
2004-12-31,STALKING,13
2005-01-31,STALKING,9
2005-02-28,STALKING,8
2005-03-31,STALKING,20
2005-04-30,STALKING,18
2005-05-31,STALKING,23
2005-06-30,STALKING,21
2005-07-31,STALKING,14
2005-08-31,STALKING,22
2005-09-30,STALKING,21
2005-10-31,STALKING,11
2005-11-30,STALKING,12
2005-12-31,STALKING,13
2006-01-31,STALKING,20
2006-02-28,STALKING,12
2006-03-31,STALKING,18
2006-04-30,STALKING,20
2006-05-31,STALKING,14
2006-06-30,STALKING,22
2006-07-31,STALKING,13
2006-08-31,STALKING,8
2006-09-30,STALKING,16
2006-10-31,STALKING,15
2006-11-30,STALKING,15
2006-12-31,STALKING,13
2007-01-31,STALKING,17
2007-02-28,STALKING,11
2007-03-31,STALKING,16
2007-04-30,STALKING,11
2007-05-31,STALKING,26
2007-06-30,STALKING,13
2007-07-31,STALKING,20
2007-08-31,STALKING,29
2007-09-30,STALKING,15
2007-10-31,STALKING,24
2007-11-30,STALKING,22
2007-12-31,STALKING,9
2008-01-31,STALKING,17
2008-02-29,STALKING,21
2008-03-31,STALKING,11
2008-04-30,STALKING,13
2008-05-31,STALKING,18
2008-06-30,STALKING,18
2008-07-31,STALKING,21
2008-08-31,STALKING,15
2008-09-30,STALKING,20
2008-10-31,STALKING,17
2008-11-30,STALKING,10
2008-12-31,STALKING,9
2009-01-31,STALKING,12
2009-02-28,STALKING,19
2009-03-31,STALKING,20
2009-04-30,STALKING,8
2009-05-31,STALKING,14
2009-06-30,STALKING,23
2009-07-31,STALKING,13
2009-08-31,STALKING,12
2009-09-30,STALKING,17
2009-10-31,STALKING,12
2009-11-30,STALKING,7
2009-12-31,STALKING,10
2010-01-31,STALKING,17
2010-02-28,STALKING,12
2010-03-31,STALKING,10
2010-04-30,STALKING,20
2010-05-31,STALKING,17
2010-06-30,STALKING,21
2010-07-31,STALKING,16
2010-08-31,STALKING,13
2010-09-30,STALKING,18
2010-10-31,STALKING,12
2010-11-30,STALKING,19
2010-12-31,STALKING,14
2011-01-31,STALKING,13
2011-02-28,STALKING,9
2011-03-31,STALKING,17
2011-04-30,STALKING,18
2011-05-31,STALKING,16
2011-06-30,STALKING,13
2011-07-31,STALKING,15
2011-08-31,STALKING,19
2011-09-30,STALKING,14
2011-10-31,STALKING,16
2011-11-30,STALKING,16
2011-12-31,STALKING,15
2012-01-31,STALKING,24
2012-02-29,STALKING,17
2012-03-31,STALKING,20
2012-04-30,STALKING,15
2012-05-31,STALKING,13
2012-06-30,STALKING,16
2012-07-31,STALKING,18
2012-08-31,STALKING,15
2012-09-30,STALKING,13
2012-10-31,STALKING,21
2012-11-30,STALKING,19
2012-12-31,STALKING,16
2013-01-31,STALKING,11
2013-02-28,STALKING,6
2013-03-31,STALKING,14
2013-04-30,STALKING,15
2013-05-31,STALKING,13
2013-06-30,STALKING,15
2013-07-31,STALKING,9
2013-08-31,STALKING,12
2013-09-30,STALKING,18
2013-10-31,STALKING,12
2013-11-30,STALKING,14
2013-12-31,STALKING,12
2014-01-31,STALKING,7
2014-02-28,STALKING,6
2014-03-31,STALKING,9
2014-04-30,STALKING,10
2014-05-31,STALKING,11
2014-06-30,STALKING,11
2014-07-31,STALKING,15
2014-08-31,STALKING,14
2014-09-30,STALKING,17
2014-10-31,STALKING,11
2014-11-30,STALKING,7
2014-12-31,STALKING,11
2004-01-31,THEFT,6773
2004-02-29,THEFT,6274
2004-03-31,THEFT,7485
2004-04-30,THEFT,7123
2004-05-31,THEFT,7729
2004-06-30,THEFT,8417
2004-07-31,THEFT,10071
2004-08-31,THEFT,10038
2004-09-30,THEFT,8670
2004-10-31,THEFT,8698
2004-11-30,THEFT,7397
2004-12-31,THEFT,6786
2005-01-31,THEFT,6113
2005-02-28,THEFT,5592
2005-03-31,THEFT,6571
2005-04-30,THEFT,7041
2005-05-31,THEFT,7276
2005-06-30,THEFT,7407
2005-07-31,THEFT,8492
2005-08-31,THEFT,8458
2005-09-30,THEFT,7582
2005-10-31,THEFT,7746
2005-11-30,THEFT,7076
2005-12-31,THEFT,6329
2006-01-31,THEFT,7124
2006-02-28,THEFT,5565
2006-03-31,THEFT,6815
2006-04-30,THEFT,6724
2006-05-31,THEFT,7235
2006-06-30,THEFT,7456
2006-07-31,THEFT,8366
2006-08-31,THEFT,8236
2006-09-30,THEFT,7508
2006-10-31,THEFT,7512
2006-11-30,THEFT,6971
2006-12-31,THEFT,6722
2007-01-31,THEFT,6630
2007-02-28,THEFT,4829
2007-03-31,THEFT,6544
2007-04-30,THEFT,6611
2007-05-31,THEFT,7445
2007-06-30,THEFT,7613
2007-07-31,THEFT,8444
2007-08-31,THEFT,8126
2007-09-30,THEFT,7372
2007-10-31,THEFT,8005
2007-11-30,THEFT,6969
2007-12-31,THEFT,6564
2008-01-31,THEFT,6949
2008-02-29,THEFT,5531
2008-03-31,THEFT,6505
2008-04-30,THEFT,7157
2008-05-31,THEFT,7495
2008-06-30,THEFT,7853
2008-07-31,THEFT,8651
2008-08-31,THEFT,8501
2008-09-30,THEFT,8076
2008-10-31,THEFT,8259
2008-11-30,THEFT,7115
2008-12-31,THEFT,6337
2009-01-31,THEFT,6045
2009-02-28,THEFT,5515
2009-03-31,THEFT,6549
2009-04-30,THEFT,6555
2009-05-31,THEFT,6997
2009-06-30,THEFT,6774
2009-07-31,THEFT,7831
2009-08-31,THEFT,7733
2009-09-30,THEFT,7305
2009-10-31,THEFT,7151
2009-11-30,THEFT,6550
2009-12-31,THEFT,5964
2010-01-31,THEFT,6073
2010-02-28,THEFT,4802
2010-03-31,THEFT,6091
2010-04-30,THEFT,6135
2010-05-31,THEFT,6722
2010-06-30,THEFT,6908
2010-07-31,THEFT,7192
2010-08-31,THEFT,7488
2010-09-30,THEFT,6977
2010-10-31,THEFT,6906
2010-11-30,THEFT,6088
2010-12-31,THEFT,5357
2011-01-31,THEFT,5415
2011-02-28,THEFT,4365
2011-03-31,THEFT,5637
2011-04-30,THEFT,5866
2011-05-31,THEFT,6609
2011-06-30,THEFT,7023
2011-07-31,THEFT,7357
2011-08-31,THEFT,7412
2011-09-30,THEFT,6632
2011-10-31,THEFT,6675
2011-11-30,THEFT,6138
2011-12-31,THEFT,6000
2012-01-31,THEFT,5709
2012-02-29,THEFT,4887
2012-03-31,THEFT,5934
2012-04-30,THEFT,6187
2012-05-31,THEFT,6463
2012-06-30,THEFT,7071
2012-07-31,THEFT,7258
2012-08-31,THEFT,7024
2012-09-30,THEFT,6560
2012-10-31,THEFT,6399
2012-11-30,THEFT,6080
2012-12-31,THEFT,5863
2013-01-31,THEFT,5462
2013-02-28,THEFT,4541
2013-03-31,THEFT,5336
2013-04-30,THEFT,5556
2013-05-31,THEFT,6159
2013-06-30,THEFT,6287
2013-07-31,THEFT,7117
2013-08-31,THEFT,7174
2013-09-30,THEFT,6528
2013-10-31,THEFT,6194
2013-11-30,THEFT,5804
2013-12-31,THEFT,5317
2014-01-31,THEFT,4412
2014-02-28,THEFT,4012
2014-03-31,THEFT,4498
2014-04-30,THEFT,4815
2014-05-31,THEFT,5329
2014-06-30,THEFT,5807
2014-07-31,THEFT,6300
2014-08-31,THEFT,5857
2014-09-30,THEFT,5447
2014-10-31,THEFT,5464
2014-11-30,THEFT,4407
2014-12-31,THEFT,1783
2004-01-31,WEAPONS VIOLATION,366
2004-02-29,WEAPONS VIOLATION,296
2004-03-31,WEAPONS VIOLATION,373
2004-04-30,WEAPONS VIOLATION,359
2004-05-31,WEAPONS VIOLATION,417
2004-06-30,WEAPONS VIOLATION,375
2004-07-31,WEAPONS VIOLATION,344
2004-08-31,WEAPONS VIOLATION,362
2004-09-30,WEAPONS VIOLATION,362
2004-10-31,WEAPONS VIOLATION,372
2004-11-30,WEAPONS VIOLATION,339
2004-12-31,WEAPONS VIOLATION,332
2005-01-31,WEAPONS VIOLATION,342
2005-02-28,WEAPONS VIOLATION,288
2005-03-31,WEAPONS VIOLATION,354
2005-04-30,WEAPONS VIOLATION,386
2005-05-31,WEAPONS VIOLATION,413
2005-06-30,WEAPONS VIOLATION,324
2005-07-31,WEAPONS VIOLATION,342
2005-08-31,WEAPONS VIOLATION,392
2005-09-30,WEAPONS VIOLATION,318
2005-10-31,WEAPONS VIOLATION,381
2005-11-30,WEAPONS VIOLATION,301
2005-12-31,WEAPONS VIOLATION,265
2006-01-31,WEAPONS VIOLATION,348
2006-02-28,WEAPONS VIOLATION,253
2006-03-31,WEAPONS VIOLATION,276
2006-04-30,WEAPONS VIOLATION,305
2006-05-31,WEAPONS VIOLATION,315
2006-06-30,WEAPONS VIOLATION,276
2006-07-31,WEAPONS VIOLATION,342
2006-08-31,WEAPONS VIOLATION,385
2006-09-30,WEAPONS VIOLATION,368
2006-10-31,WEAPONS VIOLATION,364
2006-11-30,WEAPONS VIOLATION,322
2006-12-31,WEAPONS VIOLATION,266
2007-01-31,WEAPONS VIOLATION,363
2007-02-28,WEAPONS VIOLATION,197
2007-03-31,WEAPONS VIOLATION,318
2007-04-30,WEAPONS VIOLATION,268
2007-05-31,WEAPONS VIOLATION,328
2007-06-30,WEAPONS VIOLATION,301
2007-07-31,WEAPONS VIOLATION,319
2007-08-31,WEAPONS VIOLATION,310
2007-09-30,WEAPONS VIOLATION,322
2007-10-31,WEAPONS VIOLATION,345
2007-11-30,WEAPONS VIOLATION,251
2007-12-31,WEAPONS VIOLATION,232
2008-01-31,WEAPONS VIOLATION,312
2008-02-29,WEAPONS VIOLATION,205
2008-03-31,WEAPONS VIOLATION,311
2008-04-30,WEAPONS VIOLATION,325
2008-05-31,WEAPONS VIOLATION,352
2008-06-30,WEAPONS VIOLATION,300
2008-07-31,WEAPONS VIOLATION,387
2008-08-31,WEAPONS VIOLATION,379
2008-09-30,WEAPONS VIOLATION,353
2008-10-31,WEAPONS VIOLATION,405
2008-11-30,WEAPONS VIOLATION,305
2008-12-31,WEAPONS VIOLATION,243
2009-01-31,WEAPONS VIOLATION,322
2009-02-28,WEAPONS VIOLATION,251
2009-03-31,WEAPONS VIOLATION,300
2009-04-30,WEAPONS VIOLATION,346
2009-05-31,WEAPONS VIOLATION,419
2009-06-30,WEAPONS VIOLATION,368
2009-07-31,WEAPONS VIOLATION,389
2009-08-31,WEAPONS VIOLATION,416
2009-09-30,WEAPONS VIOLATION,398
2009-10-31,WEAPONS VIOLATION,370
2009-11-30,WEAPONS VIOLATION,327
2009-12-31,WEAPONS VIOLATION,252
2010-01-31,WEAPONS VIOLATION,315
2010-02-28,WEAPONS VIOLATION,238
2010-03-31,WEAPONS VIOLATION,342
2010-04-30,WEAPONS VIOLATION,355
2010-05-31,WEAPONS VIOLATION,373
2010-06-30,WEAPONS VIOLATION,321
2010-07-31,WEAPONS VIOLATION,326
2010-08-31,WEAPONS VIOLATION,322
2010-09-30,WEAPONS VIOLATION,355
2010-10-31,WEAPONS VIOLATION,337
2010-11-30,WEAPONS VIOLATION,245
2010-12-31,WEAPONS VIOLATION,174
2011-01-31,WEAPONS VIOLATION,266
2011-02-28,WEAPONS VIOLATION,205
2011-03-31,WEAPONS VIOLATION,275
2011-04-30,WEAPONS VIOLATION,314
2011-05-31,WEAPONS VIOLATION,377
2011-06-30,WEAPONS VIOLATION,392
2011-07-31,WEAPONS VIOLATION,376
2011-08-31,WEAPONS VIOLATION,360
2011-09-30,WEAPONS VIOLATION,343
2011-10-31,WEAPONS VIOLATION,376
2011-11-30,WEAPONS VIOLATION,284
2011-12-31,WEAPONS VIOLATION,311
2012-01-31,WEAPONS VIOLATION,317
2012-02-29,WEAPONS VIOLATION,269
2012-03-31,WEAPONS VIOLATION,353
2012-04-30,WEAPONS VIOLATION,286
2012-05-31,WEAPONS VIOLATION,321
2012-06-30,WEAPONS VIOLATION,324
2012-07-31,WEAPONS VIOLATION,360
2012-08-31,WEAPONS VIOLATION,374
2012-09-30,WEAPONS VIOLATION,408
2012-10-31,WEAPONS VIOLATION,311
2012-11-30,WEAPONS VIOLATION,298
2012-12-31,WEAPONS VIOLATION,279
2013-01-31,WEAPONS VIOLATION,315
2013-02-28,WEAPONS VIOLATION,226
2013-03-31,WEAPONS VIOLATION,240
2013-04-30,WEAPONS VIOLATION,287
2013-05-31,WEAPONS VIOLATION,310
2013-06-30,WEAPONS VIOLATION,316
2013-07-31,WEAPONS VIOLATION,302
2013-08-31,WEAPONS VIOLATION,329
2013-09-30,WEAPONS VIOLATION,269
2013-10-31,WEAPONS VIOLATION,232
2013-11-30,WEAPONS VIOLATION,202
2013-12-31,WEAPONS VIOLATION,218
2014-01-31,WEAPONS VIOLATION,201
2014-02-28,WEAPONS VIOLATION,146
2014-03-31,WEAPONS VIOLATION,224
2014-04-30,WEAPONS VIOLATION,273
2014-05-31,WEAPONS VIOLATION,354
2014-06-30,WEAPONS VIOLATION,326
2014-07-31,WEAPONS VIOLATION,340
2014-08-31,WEAPONS VIOLATION,273
2014-09-30,WEAPONS VIOLATION,264
2014-10-31,WEAPONS VIOLATION,263
2014-11-30,WEAPONS VIOLATION,223
2014-12-31,WEAPONS VIOLATION,68
